PSE,SOA,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Welcome.started,Welcome.stopped,target_bottom.started,target_bottom.stopped,target_top.started,target_top.stopped,fixation_demo.started,fixation_demo.stopped,fixation_1.started,fixation_1.stopped,sound_22.started,sound_22.stopped,sound_23.started,sound_23.stopped,sound_24.started,sound_24.stopped,sound_8.started,sound_8.stopped,sound_25.started,sound_25.stopped,grating_top_2.started,grating_top_2.stopped,grating_2.started,grating_2.stopped,sound_26.started,sound_26.stopped,sound_27.started,sound_27.stopped,sound_28.started,sound_28.stopped,sound_29.started,sound_29.stopped,sound_30.started,sound_30.stopped,sound_31.started,sound_31.stopped,sound_32.started,sound_32.stopped,sound_33.started,sound_33.stopped,trial_resp_2.keys,trial_resp_2.rt,trial_resp_2.started,trial_resp_2.stopped,text_3.started,text_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
-6,32,0,10,10,34,,,,,,,,,289.477792058,None,0.20311575489995448,0.22306861490005758,0.3031153998999798,None,0.4031746589002978,0.42315287890005493,0.5031517648999397,0.5231855049000842,0.6031085478998648,0.6230967998999404,291.637767832,292.13745332400003,291.637767832,292.13745332400003,0.703137285900084,0.7230751839001641,0.8031786059000297,0.8230918729000223,0.9031689599000856,0.9231036598998799,1.0032383429002039,1.0232328849001533,1.1031461238999327,1.1232316659002208,1.2027301119001095,1.2225784829001896,1.3025742209001692,1.3227074958999765,1.402589284899932,1.4225134728999365,right,0.6538383790002626,1.1232316659002208,None,292.39727089300004,None,it_021522,001,2022_Feb_15_1208,Wolfram,2021.2.3,99.98880225387141,
-6,39,0,11,11,41,,,,,,,,,293.19726392699977,None,0.20317205689980256,0.22315683589977198,0.30310682790013743,None,0.40319564289984555,0.4231536519000656,0.503160613900036,0.5231648619001135,0.6031924328999594,0.6231419538999035,295.1473545969998,295.64738130700016,295.1473545969998,295.64738130700016,0.7031932568997945,0.7231392858998333,0.803182589899734,0.8231281848998151,0.9032295119000082,0.9231271438998192,1.0032377499001086,1.0232262028998775,1.1032510739000827,1.1231531338999048,1.2032021528998484,1.2231648578999739,1.303167794899764,1.3232142959000157,1.4031579598999997,1.4230754309000986,right,0.6004706120002083,1.1930918218999977,None,295.8591206400001,None,it_021522,001,2022_Feb_15_1208,Wolfram,2021.2.3,99.98880225387141,
-6,1,0,12,12,3,,,,,,,,,296.667371559,None,0.20270791590019144,0.2226849818998744,0.30282375190017774,0.3227019349001239,0.40278630290004,None,0.5027551418997973,None,0.6027992388999337,0.62275961990008,297.89672107700017,298.39677956900005,297.89672107700017,298.39677956900005,0.7028443058998164,0.7227700939001807,0.802746378899883,0.8228184848999263,0.9027475869002046,0.92285523190003,1.0027572109001994,1.0227879518997725,1.1027480688999276,1.1226953928999137,1.2027232799000558,1.2228202568999222,1.302735464899797,1.3227382299000965,1.4029696429001888,1.42297978589977,right,0.9891796809997686,0.8127788248998513,None,298.9867936259998,None,it_021522,001,2022_Feb_15_1208,Wolfram,2021.2.3,99.98880225387141,
-6,46,0,13,13,48,,,,,,,,,299.78673872599984,None,0.20323473190001096,0.22313815689994954,0.30314784489974045,0.3232325218996266,0.4032844648995706,0.42313408789959794,0.5032893218999561,0.5233129198995812,0.6031842568995671,0.6232803678999517,301.7867849529998,302.28619226399996,301.7867849529998,302.28619226399996,0.703161955899759,None,0.8032061968997368,0.8233253788998809,0.9032429328999569,0.9231293619000098,1.0032058519000202,1.0231468308998046,1.1035592838998127,1.1232954728998266,1.2025880388996484,None,1.3025765568995666,1.3225642458996845,1.4026456168999175,1.4226556518997313,right,0.5990243770002053,1.2626433468999494,None,302.486172763,None,it_021522,001,2022_Feb_15_1208,Wolfram,2021.2.3,99.98880225387141,
-6,49,0,14,14,51,,,,,,,,,303.28618401999984,None,0.20278941690003194,0.22272272589998465,0.3028154708999864,0.3227863828997215,0.4028343739000775,0.42283407290005925,0.5026991838999493,None,0.6027185559000827,0.6227334369000346,305.12623316400004,305.62622934599995,305.12623316400004,305.62622934599995,0.7027591218998168,0.72277580689979,0.8027938968998569,0.8227282388997992,0.9027419048998127,None,1.0027966658999503,1.0227936859000692,1.102801400899807,None,1.2027990398996735,1.2227943468997182,1.302765873899716,1.3227279539000847,1.4027090749000308,None,left,0.5323153150002327,1.292835545899834,None,305.7662203619998,None,it_021522,001,2022_Feb_15_1208,Wolfram,2021.2.3,99.98880225387141,
-6,21,0,15,15,23,,,,,,,,,306.5662532739998,None,0.20298353389989643,0.2229926138998053,0.3029558458997599,0.3229466288998992,0.40296167789983883,0.42299891389984623,0.5030322998995871,0.5229823368995312,0.6029603428996779,0.6229491098997642,307.93567435299974,308.43565566300003,307.93567435299974,308.43565566300003,0.7029778088999592,0.7230221128997982,0.8029618178998135,0.8229326358996332,0.9029612128997542,None,1.002991580899561,1.0229853088999334,1.1029860658995858,1.122948452899891,1.2029494638995857,1.2229612398996323,1.3030000928997651,1.3230132488997697,1.40295204189988,1.4229510138998194,left,0.6144542279998859,1.0129899098997157,None,308.65620453600013,None,it_021522,001,2022_Feb_15_1208,Wolfram,2021.2.3,99.98880225387141,
-6,34,0,16,16,36,,,,,,,,,309.4556814839998,None,0.20305520590000015,None,0.30311894790020233,0.32315452090006147,0.4031095829000151,0.4229721618999065,0.5029925039002592,None,0.6030703389001246,None,311.92510925399984,312.4252250469999,311.92510925399984,312.4252250469999,0.7031111518999751,0.7230602798999826,0.8030034328999136,None,0.9030622669001787,None,1.0024283289003506,None,1.102428773900101,1.122577568899942,1.2024929149001764,1.2224163739001597,1.302581494900096,1.3225511508999261,1.4025190949000717,1.4224803449001229,left,0.5171632169999612,1.1424662239001009,None,312.54521181300015,None,it_021522,001,2022_Feb_15_1208,Wolfram,2021.2.3,99.98880225387141,
-6,33,0,17,17,35,,,,,,,,,313.3451113639999,None,0.20322873789973528,0.2232664838998062,0.30327394089954396,0.32322313889972065,0.4033297938999567,0.42320793889985,0.5033320888996968,0.5233368098997744,0.6032939278998128,0.6232500438995885,314.965208264,315.465205085,314.965208264,315.465205085,0.7032785548999527,0.7232961378995242,0.8032651848998285,0.8232669898998211,0.903277081899887,0.9232384038996315,1.0032712678998905,1.023365732899947,1.10325629989984,1.1232824168996558,1.2033592828997826,1.2232366118996651,1.3032987198998853,None,1.4032707258998016,None,left,0.5259981989997868,1.1332195668996974,None,315.59525954499986,None,it_021522,001,2022_Feb_15_1208,Wolfram,2021.2.3,99.98880225387141,
-6,36,0,18,18,38,,,,,,,,,316.39529367900013,None,0.20308880289940134,0.2230414778996419,0.303286151899556,0.32309216989960987,0.4030167468995387,0.4230415598995023,0.5030829648994768,0.523099931899651,0.603092138899683,0.6230990298995494,317.92482944799985,318.42463685799976,317.92482944799985,318.42463685799976,0.703108929899372,0.7230298198996934,0.8031589228994562,0.8230400578995614,0.903077935899546,0.923087202899751,1.0030577928996536,1.023079354899437,1.1030826268993223,None,1.2030361768993316,1.22299734589933,1.303091555899755,1.323069281899734,1.4030828568993456,1.4230120938996151,right,0.7957496290000563,1.1629897538996374,None,318.82486077600015,None,it_021522,001,2022_Feb_15_1208,Wolfram,2021.2.3,99.98880225387141,
-6,2,0,19,19,4,,,,,,,,,319.6246427289998,None,0.20232325689994468,0.22228085589995317,0.30228139390010256,0.3222672548999981,0.40232193090014334,0.42238192590002654,0.5025276518999817,0.5224478689001444,0.6023485389000598,0.6224088758999642,321.3747255180001,321.874308339,321.3747255180001,321.874308339,0.7023002689002169,None,0.8023419488999934,0.8223375419001968,0.9024283219000608,0.9222466819001056,1.002337006900234,1.0223937569003283,1.1022841289000098,1.122443666899926,1.2018222819001494,1.2217862299003173,1.3017035069001395,1.3218109358999754,1.4017310569001893,1.4217120569001054,right,0.5946142900002087,0.8223375419001968,None,322.0742644510001,None,it_021522,001,2022_Feb_15_1208,Wolfram,2021.2.3,99.98880225387141,
-6,35,0,20,20,37,,,,,,,,,322.8741522549999,None,0.20313589489978767,0.22319373790014652,0.30312597689999166,0.32316311590011537,0.40316214189988386,None,0.5032484209000359,0.5231402448998779,0.6031456638997952,None,324.87415655099994,325.3741645509999,324.87415655099994,325.3741645509999,0.7032023879000917,0.7231828768999549,0.8031620788997316,None,0.9032964008997624,0.9231402329000957,1.0031488148997596,1.0231811508997453,1.103199328899791,1.1231451358999038,1.2033042639000087,1.223186678899765,1.3031749218998812,1.3232630198999686,1.4032028318997618,1.4232639529000153,left,0.719427339000049,1.1531963569000254,None,325.69416937200003,None,it_021522,001,2022_Feb_15_1208,Wolfram,2021.2.3,99.98880225387141,
-6,44,0,21,21,46,,,,,,,,,326.4943476839999,None,0.20302557490003892,0.2229483228998106,0.3029156198999772,None,0.4029489458998796,0.4229293818998485,0.5029803628999616,0.5230656838998584,0.6030256568997174,0.6229409538996151,328.06368790199986,328.5636193129999,328.06368790199986,328.5636193129999,0.7029904058999819,0.7229434178998417,0.8030628538999736,0.8230495569000595,0.903067943899714,0.9229874768998343,1.0030272168996817,1.023039851899739,1.1030982318998213,1.1230583168999146,1.203033770899765,1.2230252788999678,1.3030583948998355,1.3229879938999147,1.4029590078998808,1.42296823389961,left,0.6124669599998924,1.2430090238999583,None,328.7836812589999,None,it_021522,001,2022_Feb_15_1208,Wolfram,2021.2.3,99.98880225387141,
-6,45,0,22,22,47,,,,,,,,,329.58364276700013,None,0.2029754539003079,0.22302045390006242,0.30306930389997433,0.3230554578999545,0.4030865689001075,0.4230075189002491,0.5030389288999686,0.5229833559001236,0.6030778139001995,0.6230979369001943,331.1137280889998,None,331.1137280889998,None,0.7031589039002029,0.7230245349001052,0.8030997789001049,0.8229761699003575,0.9030856249000863,0.92296785489998,1.0031010779002827,1.0230255578999277,1.1030159639003614,1.1230991119000464,1.2031835849002164,1.2230683539000893,1.3029871839003135,1.3230486969000594,1.4029829569003596,1.4230892339001002,left,0.3862192569999934,1.2530042399002923,None,331.60372385499977,None,it_021522,001,2022_Feb_15_1208,Wolfram,2021.2.3,99.98880225387141,
-6,47,0,23,23,49,,,,,,,,,332.40323802800003,None,0.20313306089974503,0.2230027299001449,0.30307592789995397,0.32307676690015796,0.40301959189991976,0.4229897259001518,0.5030094649000603,0.5230102068999258,0.6029879069001254,None,334.0431326019998,334.5432947139998,334.0431326019998,334.5432947139998,0.7030783799000346,0.7230069768997964,0.8030096989000413,0.8229866839001261,0.9029914308998741,0.9230166298998483,1.0031365528998322,1.0231324869000673,1.1031562818998282,1.1229970848999073,1.2031119979001232,1.2230635369000993,1.3030108438997559,1.323116501900131,1.4030295308998575,1.423120924900104,left,0.4492773240003771,1.2729599438998775,None,334.593209313,None,it_021522,001,2022_Feb_15_1208,Wolfram,2021.2.3,99.98880225387141,
-6,19,0,24,24,21,,,,,,,,,335.39315343199996,None,0.20285618089928903,None,0.3029691468996134,0.3229309888993157,0.40289057389964,0.4229001118992528,0.5028649268992922,0.5228490278996105,0.6028796268992664,0.622964701899491,336.7332504599999,337.2325757069998,336.7332504599999,337.2325757069998,0.702907560899348,None,0.8028967228992769,None,0.9030179048995706,0.9228575648994592,1.002926835899416,1.0228478248995998,1.1023876878994088,1.1223482218993013,1.2023715648992948,1.2223218188992178,1.302308000899302,1.3223015648995897,1.4023372228994049,None,left,0.4141598090000116,0.9929480558994328,None,337.25271485899975,None,it_021522,001,2022_Feb_15_1208,Wolfram,2021.2.3,99.98880225387141,
-6,23,0,25,25,25,,,,,,,,,338.0526851939999,None,0.2029524788999879,0.22283737090037903,0.30277107590018204,0.3227970299003573,0.4027054009002313,0.4227770839002005,0.5029415919002531,0.5227295838999453,0.602942047900342,None,339.302605415,339.802648974,339.302605415,339.802648974,0.7027823039002215,0.7227204449000055,0.8027488319003169,0.822844083900236,0.9027620399001535,0.9227837919002013,1.0027916949002247,1.022768434900172,1.102807232899977,1.122780819900072,1.2028120818999923,1.2227950759001942,1.30275331690018,1.3227949779002302,1.4027740009000809,1.422781242900328,left,0.4321952720001718,1.03287677490016,None,339.8426315070001,None,it_021522,001,2022_Feb_15_1208,Wolfram,2021.2.3,99.98880225387141,
-6,40,0,26,26,42,,,,,,,,,340.642573353,None,0.20334039089993894,0.22327808990030462,0.30334823590010274,0.3233596929003397,0.40329873290011164,0.42318237290010075,0.5033550379002918,0.5231987389001915,0.6033503599001051,0.6232265379003366,342.1221172579999,None,342.1221172579999,None,0.703267044900258,0.7231824729001346,0.8032072829000754,None,0.9027274089003186,0.9226836929001365,1.0026792449002642,1.0227496999000323,1.1027153339000506,1.1227048498999466,1.2027673969000716,1.2227197289003016,1.3027612429000328,1.322760935900078,1.4026556579001408,1.4227539728999545,left,0.23381606300017665,1.2027673969000716,None,342.4621365590001,None,it_021522,001,2022_Feb_15_1208,Wolfram,2021.2.3,99.98880225387141,
-6,30,0,27,27,32,,,,,,,,,343.26219065899977,None,0.20312091189998682,0.22311563989978822,0.3032153729000129,0.32321452689984653,0.4032293779000611,0.42318285989995275,0.5032192458997997,0.5231306568998662,0.6032831499001077,0.6231345918999978,344.80213226099977,None,344.80213226099977,None,0.7032304629001374,0.7231306848998429,0.8032019648999267,0.8231354299000486,0.9031847439000558,0.9231828998999845,1.0031517328998234,None,1.1031970259000445,1.1231294659000923,1.2031344168999567,1.2231527719000042,None,None,None,None,left,0.15262882600018202,1.1031970259000445,None,345.06212925599993,None,it_021522,001,2022_Feb_15_1208,Wolfram,2021.2.3,99.98880225387141,
-6,41,0,28,28,43,,,,,,,,,345.8621904739998,None,0.2031006809002065,0.22308954390018698,0.303125769899907,0.32307118390008327,0.4031033429000672,0.4231471959001283,0.5030759429000682,0.523195250900244,0.6025634039001488,0.6225146108999979,347.4316302970001,None,347.4316302970001,None,0.7025441098999181,0.7225548899000387,0.8025448328999119,0.8225219508999544,0.902539779900053,0.9224701579000794,1.0025307709001936,1.0225494588999027,1.1024791259001177,None,1.202561908899952,1.2225187719000132,1.302520652900057,1.3224563859002956,None,None,left,0.16698687300004167,1.2125103839002804,None,347.7016953819998,None,it_021522,001,2022_Feb_15_1208,Wolfram,2021.2.3,99.98880225387141,
-6,37,0,29,29,39,,,,,,,,,348.50158174299986,None,0.2028666978999354,0.22297889989977193,0.3028664278999713,0.322863924900048,0.4029435788997944,0.4229847988999609,0.5028548289001264,0.5228783979000582,0.6029753179000181,0.6229613438999877,350.74159929000007,None,350.74159929000007,None,0.7028646999001467,0.7229539319000651,0.8029423438997583,0.8229095869000957,0.9030060309000874,0.9229354328999761,1.002911733899964,1.0229729589000272,1.102872633900006,1.122969946899957,1.2029331788999116,1.2229700519001199,None,None,None,None,left,0.04115678799962552,1.1729108229001213,None,350.891631639,None,it_021522,001,2022_Feb_15_1208,Wolfram,2021.2.3,99.98880225387141,
200,10,0,30,30,1,,,,,,,,,351.69164436799974,None,0.20286888890041155,0.22294338090023302,0.30299005890037733,0.3229862099001366,0.4028505719002169,0.42295384690032733,0.5028928149004059,0.5229478709002251,0.6029708419000599,0.6228555429001972,352.9210885140001,None,352.9210885140001,None,0.7029155119003008,0.7229669849002676,0.8029161719000513,0.822846034900067,0.9028733469003782,0.9229232859001968,1.0028962679002689,1.0229198649003592,None,None,None,None,None,None,None,None,left,0.16747281900006783,0.9028733469003782,None,353.1912031689999,None,it_021522,001,2022_Feb_15_1208,Wolfram,2021.2.3,99.98880225387141,
-6,22,0,31,31,24,,,,,,,,,353.99105266800007,None,0.20308742089991938,0.22309321289958461,0.3030717358997208,0.32299343089971444,0.4030702408995239,0.42302649789962743,0.5031203308994918,0.5230363968998972,0.6029832858998816,0.6230698688996199,355.5112328659998,None,355.5112328659998,None,0.703086898899528,0.7230722798994975,0.8030444848996012,0.8230657428998711,0.90311143289955,None,1.0031119258997023,1.0230533988997195,1.1030963718999374,1.1230179768995185,1.2030162998999003,None,None,None,None,None,left,0.23058228299987604,1.0230533988997195,None,355.85119264900004,None,it_021522,001,2022_Feb_15_1208,Wolfram,2021.2.3,99.98880225387141,
-200,10,0,32,32,0,,,,,,,,,356.651099962,None,0.20294778890001908,0.22304138790013894,0.3029102069003784,None,0.4029945419001706,0.42308635090012103,0.5028929489003531,None,0.6030468069002382,0.6230689849003284,358.0105864809998,358.51060010599986,358.0105864809998,358.51060010599986,0.7030435108999882,0.7229620369002987,0.8029082889001984,0.8230366628999946,0.9029405109004074,0.9230185409001024,1.0030105789001027,1.0229759709000064,1.102891995900336,1.1228890859001694,1.203014806900228,1.2230449029002557,1.3029752839001958,1.3230547199000284,1.4030384809002499,1.4229206589002388,right,0.5679195019997678,0.9029405109004074,None,358.6806030120001,None,it_021522,001,2022_Feb_15_1208,Wolfram,2021.2.3,99.98880225387141,
-6,12,0,33,33,14,,,,,,,,,359.48055565799996,None,0.20323916490042393,0.2231577029001528,0.303158607900059,0.3233095269001751,0.40320891690043936,0.42328199690018664,0.5032140599000741,0.5232911949001391,0.6032576179004536,0.6232967309001651,361.7306076579998,362.23010757500015,361.7306076579998,362.23010757500015,0.7032914339001763,0.7231543939001313,0.8031857929004218,None,0.9031454879000194,0.9232615129003534,1.003175038900281,1.0226213529003871,1.1025883389002047,1.122587226900123,1.202577136900345,1.222644536900134,1.3026639299000635,1.322696986900155,None,None,left,0.412440398000399,0.9232615129003534,None,362.2500227370001,None,it_021522,001,2022_Feb_15_1208,Wolfram,2021.2.3,99.98880225387141,
-6,42,0,34,34,44,,,,,,,,,363.0501183450001,None,0.20244669889962097,0.22244798289966639,0.30243198690004647,0.32237262289982027,0.4023847598996326,0.4224563589000354,0.5024411338999926,0.5224423048998688,0.6024973068997497,0.6224375278998195,364.63009463299977,365.13004352999997,364.63009463299977,365.13004352999997,0.7024000368996894,0.7224021578999782,0.8025920508998752,0.8224411788996804,0.9024544898998101,0.9225318138996954,1.0024643069000376,1.0223979999000221,1.1025202588998582,None,1.2025131738996606,1.2224663458996474,1.3024817948999043,1.322477898899706,1.4024358268998185,1.4224861388997851,left,0.46032798899977934,1.2224663458996474,None,365.20005789900006,None,it_021522,001,2022_Feb_15_1208,Wolfram,2021.2.3,99.98880225387141,
-6,6,0,35,35,8,,,,,,,,,366.00012339199975,None,0.2028564308998284,0.2228452508998089,0.3028411359000529,0.3228504109001733,0.4029695289000301,0.4228422078999756,0.5028742548997798,0.5228828898998472,0.6022954349000429,0.6222497508997549,367.129535992,367.62953558900017,367.129535992,367.62953558900017,0.7022524798999257,0.7222066948997963,0.8022297949000858,None,0.9022852258999592,0.9222705829001825,1.0022297759001049,None,1.102276422900104,1.1222656279001058,1.2022594078998736,1.2224253219001184,1.3022310148999168,None,None,None,left,0.44911262800042095,0.8622675009000886,None,367.6795035989999,None,it_021522,001,2022_Feb_15_1208,Wolfram,2021.2.3,99.98880225387141,
-6,50,0,36,36,52,,,,,,,,,368.47964278100017,None,0.20299141789973874,None,0.3029962918999445,0.3229305118998127,0.40290513589980037,0.42292284589984774,0.5029376818997662,None,0.602968405899901,0.6229518658997222,370.0495454060001,370.5496453999999,370.0495454060001,370.5496453999999,0.7030200128997421,0.7230451419000019,0.803028005899705,0.8229230939000445,0.9029191388999607,0.922932972900071,1.0030061139000281,1.0229599598997083,1.1029906418998507,1.1229568978997122,1.202992650899887,1.2229488738998953,1.3029707898999732,1.3229469828997935,1.403022990899899,1.4229780528999072,right,0.46527558700017835,1.3029707898999732,None,370.61959205999983,None,it_021522,001,2022_Feb_15_1208,Wolfram,2021.2.3,99.98880225387141,
